sample-id,depth-1_iter-1,depth-1_iter-2,depth-1_iter-3,depth-1_iter-4,depth-1_iter-5,depth-1_iter-6,depth-1_iter-7,depth-1_iter-8,depth-1_iter-9,depth-1_iter-10,depth-1112_iter-1,depth-1112_iter-2,depth-1112_iter-3,depth-1112_iter-4,depth-1112_iter-5,depth-1112_iter-6,depth-1112_iter-7,depth-1112_iter-8,depth-1112_iter-9,depth-1112_iter-10,depth-2223_iter-1,depth-2223_iter-2,depth-2223_iter-3,depth-2223_iter-4,depth-2223_iter-5,depth-2223_iter-6,depth-2223_iter-7,depth-2223_iter-8,depth-2223_iter-9,depth-2223_iter-10,depth-3334_iter-1,depth-3334_iter-2,depth-3334_iter-3,depth-3334_iter-4,depth-3334_iter-5,depth-3334_iter-6,depth-3334_iter-7,depth-3334_iter-8,depth-3334_iter-9,depth-3334_iter-10,depth-4445_iter-1,depth-4445_iter-2,depth-4445_iter-3,depth-4445_iter-4,depth-4445_iter-5,depth-4445_iter-6,depth-4445_iter-7,depth-4445_iter-8,depth-4445_iter-9,depth-4445_iter-10,depth-5556_iter-1,depth-5556_iter-2,depth-5556_iter-3,depth-5556_iter-4,depth-5556_iter-5,depth-5556_iter-6,depth-5556_iter-7,depth-5556_iter-8,depth-5556_iter-9,depth-5556_iter-10,depth-6667_iter-1,depth-6667_iter-2,depth-6667_iter-3,depth-6667_iter-4,depth-6667_iter-5,depth-6667_iter-6,depth-6667_iter-7,depth-6667_iter-8,depth-6667_iter-9,depth-6667_iter-10,depth-7778_iter-1,depth-7778_iter-2,depth-7778_iter-3,depth-7778_iter-4,depth-7778_iter-5,depth-7778_iter-6,depth-7778_iter-7,depth-7778_iter-8,depth-7778_iter-9,depth-7778_iter-10,depth-8889_iter-1,depth-8889_iter-2,depth-8889_iter-3,depth-8889_iter-4,depth-8889_iter-5,depth-8889_iter-6,depth-8889_iter-7,depth-8889_iter-8,depth-8889_iter-9,depth-8889_iter-10,depth-10000_iter-1,depth-10000_iter-2,depth-10000_iter-3,depth-10000_iter-4,depth-10000_iter-5,depth-10000_iter-6,depth-10000_iter-7,depth-10000_iter-8,depth-10000_iter-9,depth-10000_iter-10,LIMS,SAMPLE.NAME,RNA.NAME,DNA.NAME,NOTES,DNASE.TREATED,EXTRACTION.DATE,LabNumber,Date,Common.name_Species,Genus,Species,otherid,Microchip,Age.class,Sex,Locality,Section,Protected.Area,Country,GPS.S,GPS.E,FAECES_SampleNumber,FAECES_Prep.type,FAECES_Count,Diet_type
K058703-R,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.600815227978972,5.523280178901964,5.560553074447855,5.582121586374483,5.5788254809726565,5.544195155226768,5.5584699968209215,5.5440952828468335,5.546515116867654,5.531768449838873,5.579911958350333,5.59611943538819,5.566159358906891,5.571299702136642,5.570961844955225,5.597470024150626,5.578281228761522,5.577553778096119,5.577815913366696,5.593954185760689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K058703,23/008,R23/008,D23/008,,YES,29/08/2023,2023-000008,30-Jan-23,Lion,Panthera,leo,,,Young adult,Male,Nkovakulu,Pafuri,Kruger National Park,South Africa,-22.53065,31.19135,2023-000008,Faeces,1,Carnivore
K058704-R,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.735146866119189,5.74015994707636,5.70526872344443,5.7596947488739625,5.775372189769997,5.7827747640147065,5.8193692600892994,5.791835227773008,5.738676570214172,5.777361746353416,5.782220460699385,5.740126875428917,5.780425490268702,5.793464502970176,5.790365360835334,5.76719635898534,5.808632337731153,5.756700993459772,5.807666834421599,5.787024467862838,5.790492848233428,5.801041085141181,5.789000367021288,5.79680544852662,5.783765565870524,5.7996401198151375,5.80274169386216,5.799374107573973,5.790343217358139,5.784147120255777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K058704,21/166,R21/166,D21/166,,YES,30/08/2023,2021-000166,13-Apr-21,Lion,Panthera,leo,C54,4C44556C57,Young adult,Female,Msemani Dam,Satara,Kruger National Park,South Africa,-2	439	439,3	171	364,2021-000166,Faeces,1,Carnivore
K058705-R,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6.287657264622226,6.2062470443910245,6.249913157776317,6.245248625142356,6.228550202041332,6.267429854265342,6.2385909912050925,6.283313087590069,6.237619099637122,6.234521180880354,6.284410813844648,6.294475353942067,6.288007209545844,6.291393516177883,6.2865862622748185,6.278433500034139,6.267938498714518,6.2759748594710025,6.294493865337169,6.265449794022042,6.292964712449015,6.298001244354551,6.29414473930645,6.29979883180924,6.289737177570495,6.299122093653431,6.292463123728193,6.285717331600403,6.29824850362451,6.30358541999164,6.301912098903321,6.298631224914032,6.302374736528313,6.3023070532584775,6.3023480060986286,6.29987924180035,6.302601339636507,6.304725700002214,6.302364183019883,6.29980815457476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K058705,21/164,R21/164,D21/164,,YES,30/08/2023,2021-000164,12-Apr-21,Lion,Panthera,leo,C52,4C4533677F,Adult,Female,Nsemani dam,Satara,Kruger National Park,South Africa,-2	439	439,3	171	364,2021-000164,Faeces,1,Carnivore
K058706-R,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6.84486125098893,6.893413995275681,6.829974193553136,6.875335657402073,6.849584345395451,6.888597736940293,6.881744430218725,6.842750576505583,6.8769245020207,6.788801969575478,6.915423461878396,6.930041167278001,6.925221560941973,6.939695400187501,6.907056561150802,6.914106097284702,6.927236034625226,6.9322141619816025,6.928609035606048,6.93435288062165,6.946276417785162,6.94891890515741,6.945526901895756,6.93312033964835,6.92511667196367,6.928283923004427,6.940611597411877,6.939756395759077,6.945648486749383,6.952614816568778,6.943169336429116,6.9607781348110525,6.965042625651496,6.9557599931832685,6.947422267634834,6.939907225504464,6.951676199981539,6.954843170964878,6.952853125373544,6.959507595693634,6.959154182273037,6.957208063992405,6.965074556995789,6.964678688456772,6.955240733921739,6.963138400157167,6.95871238406375,6.957672248491172,6.961982637906747,6.958561042825368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K058706,21/624,R21/624,D21/624,,YES,27/08/2023,2021-000624,17-Aug-21,Spotted Hyaena,Crocuta,crocuta,1,,Adult,Male,Vurami,Crocodile bridge,Kruger National Park,South Africa,-253	243,31	879	499,2021-000624,Faeces,1,Carnivore
K058707-R,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.153519096268696,5.164875139978996,5.167778177918775,5.126984114442742,5.188378853398605,5.189499385542204,5.150308114216618,5.159152246597657,5.149239975936727,5.14323349072417,5.17245208710806,5.167430961168853,5.14434943538436,5.171786524592138,5.159574878463435,5.161840220069432,5.180105319039512,5.16011418587035,5.162422890696505,5.158799356700082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K058707,20/25,R20/25,D20/25,,YES,28/08/2023,20/25,25-Feb-20,Spotted Hyaena,Crocuta,crocuta,,,Adult,Female,Tinga,Skukuza,Kruger National Park,South Africa,-24.970536,31.584531,20/25,Faeces,1,Carnivore
K058708-R,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6.005785689099361,6.022527326682784,6.004752603770566,6.049661250681248,5.97549565825637,5.999789967680935,6.027691158483455,6.001919199455371,5.995820842563721,5.991758540953337,6.048245434682001,6.042411424938238,6.046955334438856,6.034323540420033,6.046977503449933,6.038952916654455,6.056085346270728,6.058406505768637,6.058668572815995,6.02744211419594,6.051485285466424,6.0495567091646105,6.051616289009932,6.052500642453293,6.054755755753686,6.052207830090778,6.050084737032472,6.052589069613724,6.047704669687335,6.055873500000356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K058708,20/46,R20/46,D20/46,,YES,28/08/2023,20/46,16-Apr-20,Spotted Hyaena,Crocuta,crocuta,2,4C45002E6B,Adult,Female,Sand River Old shooting Range,Tshokwane,Kruger National Park,South Africa,-249	428,3	163	205,20/46,Faeces,1,Carnivore
K058709-R,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.51617999232832,5.548858597201038,5.462699238461106,5.571521911545707,5.442463290929278,5.553289052968227,5.521123202410058,5.645463452018806,5.614033991646101,5.540526585253951,5.571012499593626,5.568310193070876,5.5618129679346,5.585445063888231,5.577878058397324,5.5156642012923935,5.578514661489222,5.614522628476335,5.524328557899449,5.602644933648107,5.582596786465526,5.586325234763143,5.6209588764556,5.612666586396342,5.605490900142696,5.590835808628621,5.60867192577079,5.581203681294975,5.579979607616405,5.575701967580418,5.60613003912158,5.577849884107787,5.619831023163414,5.59675578485453,5.5731961801269785,5.582879500804787,5.593943070360804,5.597865977342026,5.599511970286928,5.611961158337801,5.600322196315656,5.599293222842946,5.596973709076889,5.597993951996736,5.595610861852909,5.597064387841767,5.596769953716532,5.597673123579054,5.599012647954506,5.5980708354317565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K058709,20/33,R20/33,D20/33,,YES,28/08/2023,20/33,15-Mar-20,Spotted Hyaena,Crocuta,crocuta,2,4C44636C47,Adult,Male,Lower Sabie Rest Camp,Lower Sabie,Kruger National Park,South Africa,-251	208,31.91568,20/33,Faeces,1,Carnivore
K058710-R,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.549941972645881,5.550157428632494,5.54654915161806,5.599553906887966,5.565638741541711,5.579106961571833,5.573779931097841,5.518681452640384,5.527600089072873,5.571335820299777,5.572371590902892,5.57882011226646,5.578767719966431,5.595273200172858,5.570271659571949,5.596174020183392,5.5884510174853,5.55804584277261,5.557363872306532,5.57972554840915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K058710,19/457,R19/457,D19/457,,YES,28/08/2023,19/457,14-Oct-19,Spotted Hyaena,Crocuta,crocuta,1,4C44425E0D,Adult,Female,Phabeni Road,Pretoriuskop,Kruger National Park,South Africa,-25.031005,31.288912,19/457,Faeces,1,Carnivore
K058711-R,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6.305038387936041,6.301444439294235,6.286647586532798,6.268026707715551,6.268812856023174,6.290384625356303,6.234803353656664,6.290903227903795,6.280201164821992,6.274392782554656,6.337421644189363,6.297516088351131,6.306227156966429,6.329388509044196,6.28484425897275,6.320261693725934,6.330807160628439,6.29680131925018,6.300404406014989,6.2800685089483,6.333254398887319,6.319962105975445,6.327098325905692,6.330410030651719,6.3210897493707385,6.341969077762212,6.329092408288727,6.320315063163464,6.328703908808138,6.342459595905306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K058711,23/660,R23/660,D23/660,,YES,29/08/2023,2023-000660,31-May-23,Spotted Hyaena,Crocuta,crocuta,2,,Young adult,Female,Sandriver Military base,Tshokwane,Kruger National Park,South Africa,-24.60753,31.615217,2023-000660,Faeces,1,Carnivore
K058712-R,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.590796498313668,5.554017955961997,5.566441853688562,5.5668954870437934,5.623934917747067,5.599601107593208,5.562230108913078,5.550989260936261,5.587617647860223,5.596832314771565,5.613041754264063,5.594930106054063,5.592839960823851,5.598483102252092,5.584121061231495,5.596971638885622,5.602245747659074,5.603256873074028,5.60118421005647,5.5972037215617165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K058712,22/835,R22/835,D22/835,,YES,29/08/2023,2022-000835,4-Oct-22,Spotted Hyaena,Crocuta,crocuta,1,4700015139,Sub adult,Female,Phabeni,Pretoriuskop,Kruger National Park,South Africa,-25.017104,31.1640207,2022-000835,Faeces,1,Carnivore
K058713-R,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6.429869175109147,6.3901454756473886,6.444180784703337,6.435437895688722,6.436708202527032,6.43652089402012,6.413594036497317,6.398870555685005,6.408143429094565,6.430166964407585,6.481610760438536,6.4568665102485125,6.477846018961878,6.506840694002272,6.45652360925873,6.464072191825141,6.456117361323856,6.4621274087521625,6.476505535339793,6.451817823098022,6.4814107806672405,6.475632796127905,6.490611975291817,6.485618704681973,6.485454580039049,6.4893731479625805,6.492132265639974,6.49617830822038,6.489450590787393,6.494618318371025,6.499707282496729,6.494808740382539,6.49902149055402,6.498556855486272,6.49291936188263,6.495664057398402,6.498933597320857,6.4979765870911725,6.49479636697802,6.493119111071418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K058713,22/525,R22/525,D22/525,,YES,29/08/2023,2022-000525,19-Jul-22,Spotted Hyaena,Crocuta,crocuta,,,Prime adult,Male,Albasin road,Pretoriuskop,Kruger National Park,South Africa,-25.018005,31.286813,2022-000525,Faeces,1,Carnivore
K058714-R,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.864332242864547,5.8569141498044095,5.89163942902409,5.897308719451177,5.845665178597974,5.887007152372216,5.876032175733739,5.8406249928472525,5.880850069727052,5.908030393084924,5.89187929822716,5.915532044363773,5.877069298399559,5.886333117704048,5.910913004887845,5.913067543935873,5.8727284266308,5.90024534143196,5.89323746022922,5.886413898787751,5.910023224767681,5.917359653274779,5.906723635600248,5.915877267330781,5.913630904425102,5.912275795042498,5.902567935375589,5.911222841695988,5.91642580021503,5.9078466267553615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K058714,22/831,R22/831,D22/831,,YES,29/08/2023,2022-000831,1-Oct-22,Spotted Hyaena,Crocuta,crocuta,,,Old adult,Male,H3/S113,Skukuza,Kruger National Park,South Africa,-25.162203,31.559128,2022-000831,Faeces,1,Carnivore
K058715-R,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.946078683717884,5.929922189928728,5.919519914145297,5.899865688107598,5.908492336853906,5.8933072172495145,5.909933827240442,5.901293614554264,5.907653768701787,5.921030615264443,5.933158233196394,5.911651382958612,5.918759712875063,5.9368697895584965,5.943824510993924,5.93996786205692,5.931457057235076,5.93993161837198,5.933437594548844,5.932216706910981,5.939578146363111,5.941877652921921,5.945845287759354,5.951791321786919,5.942501365450551,5.9455214856342655,5.943421401047585,5.94537763063322,5.945805411277305,5.942724356493325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K058715,23/033,R23/033,D23/033,,YES,29/08/2023,2023-000033,16-Feb-23,Spotted Hyaena,Crocuta,crocuta,SR 07,4700017945,Prime adult,Male,,Pretoriuskop,Kruger National Park,South Africa,-25.03052,31.282703,2023-000033,Faeces,1,Carnivore
K058716-R,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,7.0699451532957935,7.013195005417374,7.069788056366587,7.005458843950714,7.012349722278327,7.0334818421104845,7.105689869681965,7.031541094039441,7.01862479436812,7.056286502119009,7.11239319672254,7.104433341212205,7.092177870651734,7.110428802035879,7.125443669468496,7.120346177060241,7.106117799903329,7.130208494846623,7.114509845416206,7.124537103647826,7.112294742944725,7.1438579537310885,7.131569974103858,7.1348929889022425,7.127940966412231,7.122771355345647,7.113551579419718,7.128341087325024,7.141361520620831,7.130418396646931,7.141341710952926,7.146498049445118,7.142622979755934,7.133927679565822,7.138314132605983,7.149003655103359,7.13292450497703,7.14328970883956,7.138557909655282,7.139934191886326,7.12256838221009,7.143788542298812,7.1421185747686415,7.1406709263134935,7.15944145804123,7.149089779696588,7.13825554880616,7.15149409560315,7.148693942455773,7.134424741217515,7.151838145509107,7.153934854707044,7.14692107452024,7.151009743403206,7.156977244801177,7.1509056692832615,7.153884878471743,7.148483145920669,7.143111175961173,7.134926738683945,7.150361319960108,7.150091160900759,7.153955011113828,7.15435609964831,7.149198836163155,7.153578967527998,7.154848134311068,7.151461735818259,7.153170421421709,7.150751275845781,,,,,,,,,,,,,,,,,,,,,K058716,20/389,R20/389,D20/389,,YES,27/08/2023,2020-000389,27-Jul-20,Warthog,Phacochoerus,africanus,2,4C4A6E000F,Young adult,Male,Cricket field,Skukuza,Kruger National Park,South Africa,-24.98958,31.58312,2020-000389,Faeces,1,Non-Ruminant
K058717-R,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6.944978990376863,6.9915226556501615,7.007722837908407,6.964688476492477,6.949999755460908,6.982289452156533,6.9777423403468735,6.983351680577117,6.935243003452029,6.95772485569178,7.0337305165903725,7.041871659485553,7.053454933780569,7.036923076394695,7.014561075940709,7.014808487112603,7.042653402259362,7.056518849557077,7.059849524356545,7.059499960756298,7.070968246819722,7.079974025711969,7.077424202084148,7.074075380767941,7.05703389485073,7.066353704505191,7.0619852904328,7.036252664750819,7.087861225079023,7.057490457748995,7.065102362847695,7.076621776724285,7.07702839939458,7.061493965415638,7.055409056124343,7.086853426281995,7.060805430522219,7.076794223478478,7.075305894723532,7.058353835758571,7.070482772159901,7.078319106910399,7.0777076440305935,7.080526140444387,7.061097050515309,7.071169740425513,7.078694139109253,7.065078555465778,7.076990290036749,7.085784642673234,7.083450092448749,7.082388695828226,7.079219214276124,7.077356901776842,7.0794316204950425,7.079513456003831,7.082125213719256,7.0806433459376485,7.081813851204388,7.073345762407571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K058717,20/54,R20/54,D20/54,,YES,27/08/2023,20/54,21-Apr-20,Warthog,Phacochoerus,africanus,11,,Juvenile,Female,Skukuza Restcamp,Skukuza,Kruger National Park,South Africa,-24.991893,31.591347,20/54,Faeces,1,Non-Ruminant
K058718-R,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6.6231710684433525,6.585343120528309,6.648236204139232,6.651179209390031,6.603402156506132,6.632178902323876,6.580307940834881,6.660038751812364,6.6680042850339145,6.634615199756583,6.689018839386352,6.684509868151533,6.692890708913768,6.652216248400427,6.645716423854285,6.655392131604704,6.657693457353992,6.640581497591262,6.678690081421048,6.667545088933979,6.680748560572242,6.691966372552004,6.6859886755166205,6.675788662575287,6.683303610757113,6.6798766812693,6.674020886015682,6.669220190963335,6.671773048661596,6.676807398723894,6.688349203218022,6.6940330329354,6.685786022227629,6.68092424607658,6.699271837777044,6.686605314281802,6.678771810908233,6.680979278243842,6.691127521269132,6.692617195640135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K058718,20/53,R20/53,D20/53,,YES,27/08/2023,20/53,21-Apr-20,Warthog,Phacochoerus,africanus,10,,Juvenile,Male,Skukuza Restcamp,Skukuza,Kruger National Park,South Africa,-24.991893,31.591347,20/53,Faeces,1,Non-Ruminant
K058720-R,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6.107083919698108,6.127003021549548,6.093164965595198,6.140789082198101,6.133998717483803,6.124446109183216,6.103314353343452,6.138046849859653,6.162900918807574,6.125415222939252,6.154616630657496,6.166238117188262,6.140794490851478,6.145709027623742,6.154209050849835,6.175569741479984,6.178728629669592,6.156641415630309,6.171250978147932,6.138449167199062,6.167191055040557,6.164600696912726,6.16933027876611,6.16845142260494,6.168606501478324,6.1704203747736335,6.166253447757184,6.169143405895405,6.170475481487497,6.168068978115551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K058720,20/52,R20/52,D20/52,,YES,28/08/2023,20/52,21-Apr-20,Warthog,Phacochoerus,africanus,9,,Adult,Female,Skukuza Restcamp,Skukuza,Kruger National Park,South Africa,-24.991893,31.591347,20/52,Faeces,1,Non-Ruminant
K058721-R,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,7.192799191624927,7.20876611641748,7.220089193061374,7.199317408078138,7.248966300975747,7.238406106648244,7.241971131794142,7.196137272394778,7.227755495510205,7.207105453042575,7.280845221088017,7.290962937853447,7.313956079584828,7.272839133062126,7.3012046301143,7.285288939615365,7.316010461148236,7.288461659304756,7.331578622969468,7.28890377948849,7.326296003775995,7.288130474957843,7.319879072902422,7.307046144696682,7.335949579149244,7.312298664766929,7.300382173812639,7.331146219869664,7.3262628161435135,7.311618623007772,7.325104513866606,7.332159261505289,7.320682704046297,7.347505110861938,7.335203995902943,7.34547253534347,7.325935719000938,7.323397624074839,7.324471072665804,7.343090964851086,7.340727527656622,7.33943328476318,7.331663909863114,7.352768597063997,7.338136176156722,7.346226583628485,7.336652359844427,7.340170879279274,7.344691161706718,7.33377845037042,7.338461430279832,7.347746618688736,7.338330519874556,7.331926279680699,7.332556138994461,7.340763726161713,7.349606278850199,7.344920918064775,7.339431132816874,7.345804770126749,7.343270047628726,7.346681048677356,7.343374682204906,7.347908948391609,7.344764332956086,7.346126621271473,7.347484822339346,7.349304344621341,7.34146064363454,7.343626632525434,,,,,,,,,,,,,,,,,,,,,K058721,20/388,R20/388,D20/388,,YES,28/08/2023,2020-000388,27-Jul-20,Warthog,Phacochoerus,africanus,1,4C462F3172,Adult,Male,Cricket field,Skukuza,Kruger National Park,South Africa,-24.98958,31.58312,2020-000388,Faeces,1,Non-Ruminant
K058722-R,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6.133103856828384,6.125748539955945,6.10899950975544,6.167017273345067,6.126779508631918,6.103838563056763,6.127778539751442,6.155249254984095,6.155694061358688,6.119592169297522,6.148256865825209,6.166136947013865,6.176419471054181,6.152371127308949,6.175203154735425,6.1707722827887865,6.159308436729277,6.166116385238652,6.146960208545922,6.182585060054865,6.171577572181565,6.169594318976393,6.1815222986857785,6.171802787237988,6.170378845650404,6.1638955121255945,6.171420805296641,6.169367224230942,6.1668022245183165,6.173105925649558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K058722,20/50,R20/50,D20/50,,YES,29/08/2023,20/50,17-Apr-20,Warthog,Phacochoerus,africanus,7,,Juvenile,Female,Skukuza Restcamp,Skukuza,Kruger National Park,South Africa,-24.991893,31.591347,20/50,Faeces,1,Non-Ruminant
K058723-R,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6.776466698598038,6.743474761476573,6.782971082292461,6.809156945281308,6.797997222301821,6.777249252768243,6.80886624874198,6.780174830675712,6.748174204974283,6.793865943067689,6.863877588466472,6.846298072112106,6.872105025209067,6.827617552825778,6.856155798244018,6.878343803341517,6.811655258193778,6.857718144826219,6.862111482360896,6.862473833328486,6.884020481372115,6.885032959778836,6.872242787909162,6.8620941128473945,6.845091079322777,6.8813398565715005,6.894259616630744,6.879101852566262,6.8468655352128085,6.858537321593982,6.858883138075946,6.875440278610221,6.879824476623304,6.8820016287412855,6.896284114942778,6.898213094625033,6.883082964835805,6.864899929727431,6.888740864125077,6.890518373573245,6.890124357085783,6.887864530917622,6.8842716050339,6.885758697036012,6.894828143111955,6.887620630651353,6.882650752922684,6.882352410995988,6.887701599419739,6.888430509277623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K058723,23/965,R23/965,D23/965,,YES,30/08/2023,2023-000965,4-Aug-23,Warthog,Phacochoerus,africanus,,,Old adult,Male,Nwaswitshaka,Skukuza,Kruger National Park,South Africa,-24.99181,31.58711,2023-000965,Faeces,1,Non-Ruminant
K058725-R,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6.879392483028562,6.85247569628096,6.848215993939036,6.856292294407293,6.854811884256775,6.84581254166642,6.886739940045517,6.878377879788831,6.834348484707714,6.880561842155953,6.955419223722031,6.931547725782967,6.924538663328852,6.91494015465058,6.919340025003777,6.941778939747771,6.922576922084684,6.923503482579833,6.916758501295173,6.921415302555855,6.920481402256976,6.933363489166081,6.942010428100305,6.943583173550945,6.950260686572376,6.933364100855195,6.9479662394786965,6.950131788477642,6.916075523708569,6.932943942662987,6.961590349640669,6.948639951966388,6.943559577933171,6.961063527220383,6.951035831798199,6.949217916352671,6.937678100429662,6.960379371752731,6.946460024007065,6.954361016479336,6.9597646083198486,6.961031419599093,6.954117835866773,6.949766335486817,6.953366101131708,6.9592686028433,6.948457356976126,6.947832908550184,6.961876336950811,6.96212044212413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K058725,19/231,R19/231,D19/231,,YES,28/08/2023,19/231,25-Jun-19,Impala,Aepyceros,melampus,74,,Juvenile,Male,S65,Skukuza,Kruger National Park,South Africa,-2	501	032,31.4819,19/231,Faeces,1,Ruminant
K058726-R,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6.744675440142356,6.711488852840959,6.6826958337385,6.7869777587546,6.756442492070521,6.756574094273882,6.720463297841571,6.78705014705363,6.791013795270591,6.742024481332734,6.796900050883536,6.794623149777094,6.8071514823449775,6.798947711465515,6.819553687775151,6.81565954032811,6.806411882091239,6.798661872746423,6.793063259611269,6.782946277702521,6.824823116148117,6.809699425085134,6.805119696489094,6.830070458982744,6.808987536966218,6.824975983418783,6.831459230310713,6.812260058806495,6.822851054888433,6.825778962894559,6.814068427384624,6.8276105488970495,6.836438915971785,6.824017962079475,6.828899234454694,6.843073848832392,6.827173311078717,6.829403294139506,6.837753181525912,6.832067591024635,6.829878318251307,6.836924691811254,6.838144174956008,6.838389535146834,6.8353814590098985,6.820288553221324,6.830645278659889,6.833144521264424,6.835889201845329,6.837890103980031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K058726,20/557,R20/557,D20/557,,YES,28/08/2023,2020-000557,20-Nov-20,Impala,Aepyceros,melampus,2,,Adult,Male,Outside VWS Bomas,Skukuza,Kruger National Park,South Africa,-24.980697,31.577037,2020-000557,Faeces,1,Ruminant
K058727-R,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.510001890117199,5.493015785612412,5.539660135313456,5.514870843360627,5.5326618387112525,5.474662539787939,5.500356559349483,5.517785473050063,5.496240047192792,5.499393928023731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K058727,19/477,R19/477,D19/477,,YES,28/08/2023,19/477,4-Nov-19,Impala,Aepyceros,melampus,AM-C-02M,,Adult,Male,Golf Course,Skukuza,Kruger National Park,South Africa,-24.988221,31.580628,19/477,Faeces,1,Ruminant
