sample-id,depth-1_iter-1,depth-1_iter-2,depth-1_iter-3,depth-1_iter-4,depth-1_iter-5,depth-1_iter-6,depth-1_iter-7,depth-1_iter-8,depth-1_iter-9,depth-1_iter-10,depth-1112_iter-1,depth-1112_iter-2,depth-1112_iter-3,depth-1112_iter-4,depth-1112_iter-5,depth-1112_iter-6,depth-1112_iter-7,depth-1112_iter-8,depth-1112_iter-9,depth-1112_iter-10,depth-2223_iter-1,depth-2223_iter-2,depth-2223_iter-3,depth-2223_iter-4,depth-2223_iter-5,depth-2223_iter-6,depth-2223_iter-7,depth-2223_iter-8,depth-2223_iter-9,depth-2223_iter-10,depth-3334_iter-1,depth-3334_iter-2,depth-3334_iter-3,depth-3334_iter-4,depth-3334_iter-5,depth-3334_iter-6,depth-3334_iter-7,depth-3334_iter-8,depth-3334_iter-9,depth-3334_iter-10,depth-4445_iter-1,depth-4445_iter-2,depth-4445_iter-3,depth-4445_iter-4,depth-4445_iter-5,depth-4445_iter-6,depth-4445_iter-7,depth-4445_iter-8,depth-4445_iter-9,depth-4445_iter-10,depth-5556_iter-1,depth-5556_iter-2,depth-5556_iter-3,depth-5556_iter-4,depth-5556_iter-5,depth-5556_iter-6,depth-5556_iter-7,depth-5556_iter-8,depth-5556_iter-9,depth-5556_iter-10,depth-6667_iter-1,depth-6667_iter-2,depth-6667_iter-3,depth-6667_iter-4,depth-6667_iter-5,depth-6667_iter-6,depth-6667_iter-7,depth-6667_iter-8,depth-6667_iter-9,depth-6667_iter-10,depth-7778_iter-1,depth-7778_iter-2,depth-7778_iter-3,depth-7778_iter-4,depth-7778_iter-5,depth-7778_iter-6,depth-7778_iter-7,depth-7778_iter-8,depth-7778_iter-9,depth-7778_iter-10,depth-8889_iter-1,depth-8889_iter-2,depth-8889_iter-3,depth-8889_iter-4,depth-8889_iter-5,depth-8889_iter-6,depth-8889_iter-7,depth-8889_iter-8,depth-8889_iter-9,depth-8889_iter-10,depth-10000_iter-1,depth-10000_iter-2,depth-10000_iter-3,depth-10000_iter-4,depth-10000_iter-5,depth-10000_iter-6,depth-10000_iter-7,depth-10000_iter-8,depth-10000_iter-9,depth-10000_iter-10,LIMS,SAMPLE.NAME,RNA.NAME,DNA.NAME,NOTES,DNASE.TREATED,EXTRACTION.DATE,LabNumber,Date,Common.name_Species,Genus,Species,otherid,Microchip,Age.class,Sex,Locality,Section,Protected.Area,Country,GPS.S,GPS.E,FAECES_SampleNumber,FAECES_Prep.type,FAECES_Count,Diet_type
K058704-R,1.264483115749732,1.168797542183626,1.132888058421591,1.228407607512667,1.228407607512667,1.126504281046648,1.107588979948158,1.130585369054347,1.264483115749732,1.228407607512667,10.27885262975665,10.49325064207395,10.34459496153474,9.79873797556686,10.53884500058083,10.53884499558083,10.57034220572276,10.20750964997772,10.00317087830225,10.3937244889403,10.44304273291086,10.5947001121432,10.5947001121432,10.49881985704009,10.5947001121432,10.49881985704009,10.5947001121432,10.5947001121432,10.5947001121432,10.53892298801397,10.5947001121432,10.5947001121432,10.53892298801397,10.5947001121432,10.5947001121432,10.5947001121432,10.5947001121432,10.5947001121432,10.5947001121432,10.5947001121432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K058704,21/166,R21/166,D21/166,,YES,30/08/2023,2021-000166,13-Apr-21,Lion,Panthera,leo,C54,4C44556C57,Young adult,Female,Msemani Dam,Satara,Kruger National Park,South Africa,-2	439	439,3	171	364,2021-000166,Faeces,1,Carnivore
K058705-R,1.242113236215626,1.344340319978073,1.620394734776308,1.190545964001167,1.200466476030331,1.215673479953419,1.132889073219811,1.620394734776308,1.110175713998953,1.107588979948158,7.896843559911549,7.577719214831827,8.152037090836833,7.896843559911549,7.577719214831827,8.038262113212415,8.016422660770635,7.942696925712166,7.890886053902442,8.110770503273972,8.230745450808477,8.230745450808477,8.230745450808477,8.230745450808477,8.116970473184058,8.230745450808477,8.089326897507613,8.227887929754413,8.230745450808477,8.116970473184058,8.230745450808472,8.230745450808472,8.230745450808472,8.230745450808472,8.230745450808472,8.230745450808472,8.230745450808472,8.230745450808472,8.230745450808472,8.230745450808472,8.230745450808469,8.230745450808469,8.230745450808469,8.230745450808469,8.230745450808469,8.230745450808469,8.230745450808469,8.230745450808469,8.230745450808469,8.230745450808469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K058705,21/164,R21/164,D21/164,,YES,30/08/2023,2021-000164,12-Apr-21,Lion,Panthera,leo,C52,4C4533677F,Adult,Female,Nsemani dam,Satara,Kruger National Park,South Africa,-2	439	439,3	171	364,2021-000164,Faeces,1,Carnivore
K058706-R,1.111030761651691,1.501120399782553,1.244644205598084,1.260282639879733,1.244644205598084,1.356938916258514,1.148631107351892,1.376139121351222,1.111030761651691,1.236614815879071,19.06702698246886,19.73474945838738,19.26896795713758,18.41878036066283,19.26353831395472,19.44862613047062,19.23266572636276,18.49874699933644,18.80312754038655,18.51335747601775,19.87402075494814,19.54172493562848,20.02355472137035,19.98801095375725,19.76128174549714,19.93553636547924,19.94801290018418,19.53605113794962,19.91862306615272,19.82912641902269,20.1167259524756,19.98801095875726,20.11672595747561,19.9702023812458,19.84148738252744,19.9702023812458,19.90081449364126,19.73595518291742,20.11672595747561,20.11672595747561,20.11672595747561,20.11672595747561,20.11672595747561,20.11672595747561,20.11672595747561,20.11672595747561,20.11672595747561,20.11672595747561,20.11672595747561,20.11672595747561,20.11672595747561,20.11672595747561,20.11672595747561,20.11672595747561,20.11672595747561,20.11672595747561,20.11672595747561,20.11672595747561,20.11672595747561,20.11672595747561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K058706,21/624,R21/624,D21/624,,YES,27/08/2023,2021-000624,17-Aug-21,Spotted Hyaena,Crocuta,crocuta,1,,Adult,Male,Vurami,Crocodile bridge,Kruger National Park,South Africa,-253	243,31	879	499,2021-000624,Faeces,1,Carnivore
K058707-R,1.119059015973319,1.200466476030331,1.076935871958191,1.102574575406855,1.104787120927244,1.264165586314554,1.119059015973319,1.104787120927244,1.252203427586823,1.198519495996765,5.04837253096699,5.04837253096699,5.045310798922547,4.994670579687956,5.04837253096699,4.994670579687956,5.045310798922547,5.04837253096699,5.04837253096699,5.04837252596699,5.04837253096699,5.04837253096699,5.04837252596699,5.04837253096699,5.04837253096699,5.04837253096699,5.04837253096699,5.04837253096699,5.04837253096699,5.04837253096699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K058707,20/25,R20/25,D20/25,,YES,28/08/2023,20/25,25-Feb-20,Spotted Hyaena,Crocuta,crocuta,,,Adult,Female,Tinga,Skukuza,Kruger National Park,South Africa,-24.970536,31.584531,20/25,Faeces,1,Carnivore
K058708-R,1.290387821959992,1.126504281046648,1.110175713998953,1.086279489775036,1.110175136056336,1.099102562159418,1.249662196729332,1.255229724571109,1.102121379546398,1.217834366706589,7.492856143862756,7.492856143862756,7.492856143862756,7.492856143862756,7.492856143862756,7.492856143862756,7.492856143862756,7.492856143862756,7.492856143862756,7.492856143862756,7.492856143862756,7.492856143862756,7.492856143862756,7.492856143862756,7.492856143862756,7.492856143862756,7.492856143862756,7.492856143862756,7.492856143862756,7.492856143862756,7.492856143862754,7.492856143862754,7.492856143862754,7.492856143862754,7.492856143862754,7.492856143862754,7.492856143862754,7.492856143862754,7.492856143862754,7.492856143862754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K058708,20/46,R20/46,D20/46,,YES,28/08/2023,20/46,16-Apr-20,Spotted Hyaena,Crocuta,crocuta,2,4C45002E6B,Adult,Female,Sand River Old shooting Range,Tshokwane,Kruger National Park,South Africa,-249	428,3	163	205,20/46,Faeces,1,Carnivore
K058709-R,1.101055810658498,1.102055455552143,1.10002705149803,1.384721258055537,1.195545695006035,1.101055810658498,1.249662196729332,1.101055810658498,1.096999899460782,1.096999899460782,7.316359445946841,7.731840583693049,7.688298299971901,7.516269805450467,7.491060509770652,7.522486474614599,6.939702184724705,8.012226196069204,7.777295395574075,7.462865062552122,7.945558775279604,8.012226196069204,8.012226196069204,8.012226196069204,7.741536202624449,8.012226196069204,8.012226196069204,8.012226196069204,8.012226196069204,8.012226196069204,7.741536202624447,8.012226196069202,8.012226196069202,8.012226196069202,8.012226196069202,8.012226196069202,8.012226196069202,8.012226196069202,8.012226196069202,8.012226196069202,8.012226196069197,8.012226196069197,8.012226196069197,8.012226196069197,8.012226196069197,8.012226196069197,8.012226196069197,8.012226196069197,8.012226196069197,8.012226196069197,8.01222619606919,8.01222619606919,8.01222619606919,8.01222619606919,8.01222619606919,8.01222619606919,8.01222619606919,8.01222619606919,8.01222619606919,8.01222619606919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K058709,20/33,R20/33,D20/33,,YES,28/08/2023,20/33,15-Mar-20,Spotted Hyaena,Crocuta,crocuta,2,4C44636C47,Adult,Male,Lower Sabie Rest Camp,Lower Sabie,Kruger National Park,South Africa,-251	208,31.91568,20/33,Faeces,1,Carnivore
K058710-R,1.384721258055537,1.118892713903839,1.130948270262368,1.102121385710551,1.520879604788375,1.080048425057781,1.120963788358495,1.076935871958191,1.241251184605062,1.120963788358495,7.228182249963309,6.958387593999531,7.095588608562311,7.228182249963309,7.228182249963309,6.958387593999531,7.228182249963309,7.095588608562311,7.228182249963309,7.228182249963309,7.228182249963309,7.228182249963309,7.228182249963309,7.228182249963309,7.228182249963309,7.228182249963309,7.228182249963309,7.228182249963309,7.228182249963309,7.228182249963309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K058710,19/457,R19/457,D19/457,,YES,28/08/2023,19/457,14-Oct-19,Spotted Hyaena,Crocuta,crocuta,1,4C44425E0D,Adult,Female,Phabeni Road,Pretoriuskop,Kruger National Park,South Africa,-25.031005,31.288912,19/457,Faeces,1,Carnivore
K058711-R,1.233301556424627,1.214277957554365,1.27750793587176,1.387345366168225,1.119283511181091,1.293418360984613,1.081065026867353,1.647181438682479,1.199965335649828,1.092504587810063,10.4116628886651,9.9094572533664,9.942363976464568,9.441874342823631,9.443073636472455,10.18318259385263,9.85995133903778,9.474653964593037,10.4116628886651,9.725132736451616,10.4745321326874,10.4745321326874,10.29129744351811,10.24298023939913,9.940632381672932,10.39148791851325,10.41126076290233,10.02367659584708,10.4745321326874,9.972980739733556,10.4745321326874,10.4745321326874,10.2912974435181,10.24298023939913,10.4745321326874,10.4745321326874,10.4745321326874,10.4745321326874,10.4745321326874,10.4745321326874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K058711,23/660,R23/660,D23/660,,YES,29/08/2023,2023-000660,31-May-23,Spotted Hyaena,Crocuta,crocuta,2,,Young adult,Female,Sandriver Military base,Tshokwane,Kruger National Park,South Africa,-24.60753,31.615217,2023-000660,Faeces,1,Carnivore
K058712-R,1.106062491003962,1.222518592019294,1.090508720841763,1.287158886902034,1.126504281046648,1.287158886902034,1.080048425057781,1.10451304005858,1.355619280354509,1.076935871958191,6.147271950705671,6.291164944268255,6.291164944268255,6.147271950705671,6.291164944268255,6.147271950705671,6.291164944268255,6.147271950705671,6.291164944268255,6.291164944268255,6.291164944268255,6.291164944268255,6.291164944268255,6.291164944268255,6.291164944268255,6.291164944268255,6.291164944268255,6.291164944268255,6.291164944268255,6.291164944268255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K058712,22/835,R22/835,D22/835,,YES,29/08/2023,2022-000835,4-Oct-22,Spotted Hyaena,Crocuta,crocuta,1,4700015139,Sub adult,Female,Phabeni,Pretoriuskop,Kruger National Park,South Africa,-25.017104,31.1640207,2022-000835,Faeces,1,Carnivore
K058713-R,1.233433033286083,1.095990025059828,1.198519495996765,1.130658017005771,1.099102562159418,1.337084134497947,1.337084134497947,1.318150504137118,1.098396213672479,1.220324641383402,11.15422528464681,11.18482025567776,11.2942710916452,11.44512711390256,11.02759423648221,11.43925521947657,11.45385200620512,11.17075192399192,10.84687635041176,11.23624619102319,11.45543691102629,11.59444076992785,11.24945544131314,11.59444076992785,11.56767399940854,11.7066778583101,11.48538826644635,11.59444076992785,11.59444076992785,11.59762535482859,11.70667785831009,11.46324833162342,11.70667785831009,11.59762535482858,11.70667785831009,11.70667785831009,11.70667785831009,11.70667785831009,11.70667785831009,11.70667785831009,11.70667785831009,11.70667785831009,11.70667785831009,11.70667785831009,11.70667785831009,11.70667785831009,11.70667785831009,11.70667785831009,11.70667785831009,11.70667785831009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K058713,22/525,R22/525,D22/525,,YES,29/08/2023,2022-000525,19-Jul-22,Spotted Hyaena,Crocuta,crocuta,,,Prime adult,Male,Albasin road,Pretoriuskop,Kruger National Park,South Africa,-25.018005,31.286813,2022-000525,Faeces,1,Carnivore
K058714-R,1.383738271408833,1.223345929279382,1.099008843610961,1.096999899460782,1.096999899460782,1.102055843447995,1.65297663374804,1.099102562159418,1.096999899460782,1.101055413571694,7.815975902726917,8.093260178123915,8.31299986277851,8.201247085883791,8.311026346703569,7.633814861203197,7.724460781566181,7.857380046575839,7.913159027995119,7.913159027995119,7.915435794109056,8.312180145768492,8.257026067303071,8.31299986277851,8.31299986277851,8.31299986277851,8.31299986277851,8.310206629693552,8.31299986277851,8.31299986277851,8.312999862778506,8.312999862778506,8.312999862778506,8.312999862778506,8.312999862778506,8.312999862778506,8.312999862778506,8.312999862778506,8.312999862778506,8.312999862778506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K058714,22/831,R22/831,D22/831,,YES,29/08/2023,2022-000831,1-Oct-22,Spotted Hyaena,Crocuta,crocuta,,,Old adult,Male,H3/S113,Skukuza,Kruger National Park,South Africa,-25.162203,31.559128,2022-000831,Faeces,1,Carnivore
K058715-R,1.145241855276867,1.076867649209415,1.102121379546398,1.102121385710551,1.089392035710473,1.355619280354509,1.214277957554365,1.253391920810023,1.256533339031701,1.220087050914223,9.196253234815902,9.196253234815902,9.196253234815902,9.039527176831308,9.076469819822464,9.106950443422813,8.977248462212387,9.196253234815902,9.196253234815902,9.196253234815902,9.196253234815902,9.196253234815902,9.196253234815902,9.196253234815902,9.196253234815902,9.196253234815902,9.196253234815902,9.196253234815902,9.196253234815902,9.196253234815902,9.1962532348159,9.1962532348159,9.1962532348159,9.1962532348159,9.1962532348159,9.1962532348159,9.1962532348159,9.1962532348159,9.1962532348159,9.1962532348159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K058715,23/033,R23/033,D23/033,,YES,29/08/2023,2023-000033,16-Feb-23,Spotted Hyaena,Crocuta,crocuta,SR 07,4700017945,Prime adult,Male,,Pretoriuskop,Kruger National Park,South Africa,-25.03052,31.282703,2023-000033,Faeces,1,Carnivore
K058716-R,1.46209562766005,1.349747968715345,1.169933578383491,1.144914109923183,1.588731776678393,1.440262958873063,1.257289196840332,1.394208153820326,1.090123064460893,1.176867913530174,19.42741694859305,18.2446183660857,19.2566878699437,18.11355205023892,19.27853531211011,18.9115508003774,19.2831900473075,18.83086971793407,18.24874100584865,19.27674830069608,19.10661315503253,19.47808582758013,20.01126528616597,19.40122028584315,19.39371800705273,19.677555630493,19.73799485226335,19.99088613412756,19.99833059244271,19.42445289580805,20.0686944518559,19.85532260689367,20.00145922790695,20.16775398890901,19.95410853882493,19.48717888261605,19.61711247082282,19.73799485226335,19.94647556732822,19.64684189182879,20.22212935404093,20.22212935404093,19.94647556732822,20.01371079127718,20.22212935404093,20.16775398890901,20.10051876496006,20.22212935404093,20.01371079127718,19.8052300762123,20.01371079127718,20.22212935404093,20.16775398890901,20.22212935404093,20.16775398890901,20.22212935404093,20.10051876496006,20.22212935404093,20.22212935404093,19.8052300762123,20.22212935404093,20.22212935404093,20.22212935404093,20.22212935404093,20.22212935404093,20.22212935404093,20.16775398890901,20.22212935404093,19.8052300762123,19.8052300762123,20.22212935404093,20.22212935404093,20.22212935404093,20.22212935404093,20.22212935404093,20.22212935404093,20.22212935404093,20.22212935404093,20.22212935404093,20.22212935404093,,,,,,,,,,,,,,,,,,,,,K058716,20/389,R20/389,D20/389,,YES,27/08/2023,2020-000389,27-Jul-20,Warthog,Phacochoerus,africanus,2,4C4A6E000F,Young adult,Male,Cricket field,Skukuza,Kruger National Park,South Africa,-24.98958,31.58312,2020-000389,Faeces,1,Non-Ruminant
K058717-R,1.073689828213118,1.44727103801432,1.28243259607694,1.515054110727422,1.178435100718246,1.38791881127388,1.38599443237177,1.105852118738534,1.38599443237177,1.437838578113473,16.61091003754521,16.26624380242541,16.67648767238491,16.24441496035681,16.75879018079498,16.71596613563131,16.01329238647393,16.85795225377765,16.20233863862936,16.5377377426788,17.09833217936793,17.14071344061048,16.92266627180614,17.11843892582796,17.00807648279352,17.41940642404474,17.17813334416822,17.58901305333815,17.25357711152278,17.30001130921991,17.72078685066767,17.72078685066767,17.72078685066767,17.58901305333815,17.02749870939405,17.35462981032432,17.44660337618657,17.4177355493895,17.60590124479599,17.6217560868255,17.50687048095383,17.18679657800347,17.56148898205824,17.35666081181952,17.50687048095383,17.60590124479599,17.51392767893375,17.42971518472872,17.60590124479599,17.6217560868255,17.72078685066767,17.72078685066767,17.51676631323166,17.60590124479599,17.6217560868255,17.72078685066767,17.72078685066767,17.67287405184574,17.72078685066767,17.72078685066767,17.72078685066766,17.72078685066766,17.72078685066766,17.72078685066766,17.72078685066766,17.72078685066766,17.72078685066766,17.72078685066766,17.72078685066766,17.72078685066766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K058717,20/54,R20/54,D20/54,,YES,27/08/2023,20/54,21-Apr-20,Warthog,Phacochoerus,africanus,11,,Juvenile,Female,Skukuza Restcamp,Skukuza,Kruger National Park,South Africa,-24.991893,31.591347,20/54,Faeces,1,Non-Ruminant
K058718-R,1.400477326940745,1.11484662144072,1.459548525611057,1.26325840768975,1.238694418663938,1.258621640782727,1.086205267102847,1.441844271495938,1.416592535318265,1.438213080511157,14.74994007960589,14.68984079808282,15.00131084401205,14.91514186704576,14.72579195718668,14.69760125131505,14.93074770728982,15.30252901198958,15.32469435236101,14.84155053257518,15.38837954356831,15.4687616984794,15.5256618946002,15.43974037795823,15.25116817759966,15.25116817759966,15.38837954356831,15.2022689746487,15.5256618946002,15.40316553182464,15.5256618946002,15.5256618946002,15.5256618946002,15.5256618946002,15.46197670339291,15.5256618946002,15.5256618946002,15.5256618946002,15.46197670339291,15.5256618946002,15.5256618946002,15.5256618946002,15.5256618946002,15.5256618946002,15.5256618946002,15.5256618946002,15.5256618946002,15.5256618946002,15.5256618946002,15.5256618946002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K058718,20/53,R20/53,D20/53,,YES,27/08/2023,20/53,21-Apr-20,Warthog,Phacochoerus,africanus,10,,Juvenile,Male,Skukuza Restcamp,Skukuza,Kruger National Park,South Africa,-24.991893,31.591347,20/53,Faeces,1,Non-Ruminant
K058720-R,1.151139196794057,1.086279489775036,1.143695059662922,1.077963091421331,1.07680344029179,1.150039798858183,1.100122441216098,1.279424039856378,1.229899540176734,1.229876514855891,12.00782264094936,11.52415615065159,11.63568362711133,11.90518746421928,11.63568362711133,11.75749565301719,11.6479957087655,11.74097130914354,12.00782264094936,11.49445257069799,12.00782264094936,12.00782264094936,12.00782264094936,12.00782264094936,11.63568362711133,12.00782264094936,11.63568362711133,12.00782264094936,12.00782264094936,12.00782264094936,12.00782264094936,12.00782264094936,12.00782264094936,12.00782264094936,12.00782264094936,12.00782264094936,12.00782264094936,12.00782264094936,12.00782264094936,12.00782264094936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K058720,20/52,R20/52,D20/52,,YES,28/08/2023,20/52,21-Apr-20,Warthog,Phacochoerus,africanus,9,,Adult,Female,Skukuza Restcamp,Skukuza,Kruger National Park,South Africa,-24.991893,31.591347,20/52,Faeces,1,Non-Ruminant
K058721-R,1.458435592008755,1.39533416402406,1.100122441216098,1.586133617663214,1.079678917390802,1.436214176937938,1.225676877057298,1.418648568558236,1.359509346242872,1.280111135670373,21.43411454395763,21.29408551293099,21.57110110018189,20.89544806117564,22.36054173903326,21.55214293079117,20.8909537787645,21.0942782508188,20.83683442360283,21.55554592800816,22.22312622795359,22.85088978729688,22.66931023563736,22.18599138221835,22.06072542046674,22.29133197337866,22.26764819642195,22.32037175887741,21.89081393891612,22.0120061410104,22.97527544373072,22.84313798356227,22.84847176340766,22.93574623191155,23.01605359474554,22.57220731638729,22.60719662635013,23.06881449614077,23.07833969602718,23.10824398904585,23.16649712119609,23.16649712119609,23.00733995110274,22.95422373884715,23.16649712119609,22.59699516846224,22.91882721507348,23.16649712119609,22.87484718007393,22.59699516846224,23.16649712119609,23.0477627912572,23.16649712119609,23.06881449614077,23.12696790937692,23.16649711619609,23.16649712119609,23.16649712119609,22.85806841645747,23.06881449614077,23.16649712119609,23.06881449614077,23.16649712119609,23.16649712119609,23.16649712119609,23.16649712119609,23.16649712119609,23.16649712119609,23.16649712119609,23.16649712119609,23.16649712119608,23.16649712119608,23.16649712119608,23.16649712119608,23.16649712119608,23.16649712119608,23.16649712119608,23.16649712119608,23.16649712119608,23.16649712119608,,,,,,,,,,,,,,,,,,,,,K058721,20/388,R20/388,D20/388,,YES,28/08/2023,2020-000388,27-Jul-20,Warthog,Phacochoerus,africanus,1,4C462F3172,Adult,Male,Cricket field,Skukuza,Kruger National Park,South Africa,-24.98958,31.58312,2020-000388,Faeces,1,Non-Ruminant
K058722-R,1.207734038110281,1.346927908569151,1.149324464454282,1.408787043171393,1.320512248782739,1.419910149869898,1.149324464454282,1.38791881127388,1.394891505344889,1.142758686949767,11.78761151118334,11.58732790351161,11.75212057644631,11.91558592358734,11.64591583895049,11.91558592358734,11.91558592358734,11.91558592358734,11.91558592358734,11.91558592358734,11.91558592358734,11.91558592358734,11.91558592358734,11.91558592358734,11.91558592358734,11.91558592358734,11.91558592358734,11.91558592358734,11.91558592358734,11.91558592358734,11.91558592358734,11.91558592358734,11.91558592358734,11.91558592358734,11.91558592358734,11.91558592358734,11.91558592358734,11.91558592358734,11.91558592358734,11.91558592358734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K058722,20/50,R20/50,D20/50,,YES,29/08/2023,20/50,17-Apr-20,Warthog,Phacochoerus,africanus,7,,Juvenile,Female,Skukuza Restcamp,Skukuza,Kruger National Park,South Africa,-24.991893,31.591347,20/50,Faeces,1,Non-Ruminant
K058723-R,1.430693521973406,1.207734038110281,1.378508608421429,1.493124313530241,1.395381419907713,1.354193370667015,1.212599398968619,1.446398583100956,1.187623333661661,1.436902091134069,18.66272946067905,18.34066230002724,19.05237364218396,19.01331292994476,18.57986378001565,18.45045479115519,18.92370074231466,19.21388153403685,18.23326353263278,17.97869543570742,19.86458135780331,19.94550365545931,20.10747455967854,20.0094242352413,19.91745519588148,19.70484745450714,19.72510613423688,20.38910865806307,19.41012905974097,19.88117539606784,20.38655371897649,19.99378122514949,19.84412666245387,20.39420846323386,20.42527293284568,20.56584934906018,20.24085802269312,20.53140044396767,20.29925378893417,19.97386982325608,20.58195850310059,19.8707956120945,20.4757302285628,20.5819585131006,20.58970415624693,20.58715036223317,20.44856269695471,20.30435359510496,20.58195850710059,20.58715425616154,20.58970415624693,20.58970415624693,20.58970415624693,20.58970415624693,20.58970415124693,20.58970415624693,20.58970415624693,20.44856270295471,20.58970415624693,20.58715426116154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K058723,23/965,R23/965,D23/965,,YES,30/08/2023,2023-000965,4-Aug-23,Warthog,Phacochoerus,africanus,,,Old adult,Male,Nwaswitshaka,Skukuza,Kruger National Park,South Africa,-24.99181,31.58711,2023-000965,Faeces,1,Non-Ruminant
K058725-R,1.3722259474394,1.118540586803224,1.165792028128254,1.196862457663481,1.238759554421766,1.383524178870683,1.244969140218991,1.391462564349473,1.356072016338425,1.249235300446048,14.04634942436912,14.10203117444862,14.49889314384311,14.52174541002702,14.58675712543291,14.75148546519441,14.13099487053793,14.15361296614954,14.43406463204995,14.49033685211414,15.70985030076789,15.10881543970989,15.07879612358609,15.51103097825633,14.71274969142492,14.85648857868599,15.08842867120491,14.67633151701973,14.39749437545057,14.69564252040671,15.08544757842408,15.70985030076789,15.29859762332724,15.47875468499349,15.41092489539968,15.57801629110562,14.87923836308854,15.70176491580294,15.49004880102673,15.40283951043473,15.70985030076788,15.41092489539967,15.29051223836229,15.70176491580294,14.98832258834825,15.70176491580294,15.70985030076788,15.70985030076788,15.57801629110561,15.70985030076788,15.70985030076788,15.70985030076788,15.40283951043472,15.70985030076788,15.70985030076788,15.70985030076788,15.70176491580293,15.70176491580293,15.70985030076788,15.70985030076788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K058725,19/231,R19/231,D19/231,,YES,28/08/2023,19/231,25-Jun-19,Impala,Aepyceros,melampus,74,,Juvenile,Male,S65,Skukuza,Kruger National Park,South Africa,-2	501	032,31.4819,19/231,Faeces,1,Ruminant
K058726-R,1.379835712368329,1.489984890025648,1.122669724769345,1.36396770573912,1.101440209173445,1.325247183069434,1.181552054936727,1.361169354226318,1.077010925316519,1.106414430930547,14.48728283665226,14.5076282803503,14.86696520600323,14.80480463362274,14.17923987390328,14.71482840253256,14.748787641333,14.87254683243897,14.62979014859389,14.32129409883615,15.20906196984545,15.0646943798181,14.97829243245618,15.21387295584397,15.2243309862804,15.13212891745464,15.07049450728194,14.92198766100303,14.99038541539427,15.07049450728194,15.30126404467122,15.30126404467122,15.30126404467122,15.30126404467122,15.30126403867122,15.10524639005856,15.30126404467122,15.30126404467122,15.30126404467122,15.30126404467122,15.30126404467121,15.30126404467121,15.30126404467121,15.30126404467121,15.30126404467121,15.30126404467121,15.30126404467121,15.30126404467121,15.30126404467121,15.30126404467121,15.30126404467121,15.30126404467121,15.30126404467121,15.30126404467121,15.30126404467121,15.30126404467121,15.30126404467121,15.30126404467121,15.30126404467121,15.30126404467121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K058726,20/557,R20/557,D20/557,,YES,28/08/2023,2020-000557,20-Nov-20,Impala,Aepyceros,melampus,2,,Adult,Male,Outside VWS Bomas,Skukuza,Kruger National Park,South Africa,-24.980697,31.577037,2020-000557,Faeces,1,Ruminant
K058727-R,1.425457842857424,1.114196816594876,1.423825234518115,1.484464251193733,1.484464251193733,1.285621498234028,1.446188510162756,1.192409257846732,1.363951954746077,1.205997057491913,8.830182421672465,8.830182421672465,8.830182421672465,8.830182421672465,8.830182421672465,8.615190315833892,8.830182421672465,8.830182421672465,8.830182421672465,8.830182421672465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K058727,19/477,R19/477,D19/477,,YES,28/08/2023,19/477,4-Nov-19,Impala,Aepyceros,melampus,AM-C-02M,,Adult,Male,Golf Course,Skukuza,Kruger National Park,South Africa,-24.988221,31.580628,19/477,Faeces,1,Ruminant
